"","D1d0","D1d1","D1d2","D1d4","D1d5","D1d6","D1d7","D1d8","D1d9","D1d10","D1d11","D1d12","D1d13","D1d14","D1d15","D1d16","D1d17","D1d18","D1d21","D1d26","D1d28","D1d30","D1d32","D1d35","D1d42","D1d49","D1d56","D1d65","D1d74","D1d81","D1d87"
"Ethanol, 2-(vinyloxy)-",0,0,0,0,0,0.00995482673333333,0.0438209725,0.0106758358333333,0,1.01204852966667,0,0,0,0,0,0,0,0.0101915086666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-butoxy-",0,0,0,0,0,0,0,0,0.066508953,0,0,0,0,0,0,0,0.124759768666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-ethoxy-",0,0,0,0,0,0.0181342439333333,0.119309855,0.0224762368,0,0.0461497313333333,0.0261388976666667,0,0,0,0.043256848,0,0,0,0,0,0,0,0,0,0,0.139969161933333,0,0,0,0,0
"Ethanol, 2-methoxy-",0,0,0,0,0,0.0201485345,0.20609065,0,0,0,0,0,0,0,0,0,1.199994087,0.443459099,0,0,0,0,0,0,0,0.1032977225,0,0,0,0,0
"Ethanol, 2,2'-oxybis-",0,0,0,0,0,0.0750293542333333,0.162320405,0.114963124833333,0,0.222639027666667,0,0.217796828333333,0,0,0,0,0,0.1821808,0.0151663972,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-(2-furanyl)-",0,0,0,0,0,0,0.0030707885,0.00260873446666667,0,0,0,0,0,0.010977586,0.0173898686666667,0.008723311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-(5-chloro-2-hydroxyphenyl)-",0,0,0,0,0,0,0.00546946,0.00633047546666667,0,0.0227277206666667,0.00995935666666667,0,0.0174265898333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-[6-(4-methyl-1,2,5-oxadiazol-3-yl)-4H-pyrazolo[3,4-c]-1,2,5-oxadiazol-4-yl]-",0,0,0,0,0,0,0.06518045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ether, 1-butylvinyl methyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727062,0,0,0,0.049617188,0,0.00338405433333333,0,0,0,0.00319390176666667,0.00140691193333333,0,0,0
"Ethyl Acetate",0,0.646446350666667,0,0.110936829366667,0.17281685855,0,1.91593905,0,0,0,0,0,1.93076053896667,0,0,2.028722265,1.220254998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl formate",0.059843771,0.0219883296666667,0,0,0,0.0205511131666667,0.13656664,0.1488838604,0,0.202542519333333,0.224161746333333,0.123480792333333,0,0,0,0,0.119422751666667,0.070204194,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl methanesulfinate",0,0,0,0,0,0,0.005783831,0.00959008076666667,0,0.00614589566666667,0.0289698306666667,0.0104573853333333,0.0126607612333333,0.00594699666666667,0.0903213456666667,0.0215353103333333,0,0.0117730623333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylbenzene",0,0,0,0,0,0,0.058649945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylene oxide",0,0,0,0,0,0,0,0,0,0,0.150408193666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylenediamine",0,0,0,0,0,0,0.045246335,0,0,0,0,0,0,0,0,0,0,0.023319829,0,0.0524153216,0,0,0,0,0,0,0,0,0,0,0
"Ethylenimine",0,0,0,0,0,0.119286284166667,0,0,0,0,0,0,0,1.55298439666667,4.869027476,0.372440227,1.09624305233333,0,0,0.0195137012666667,0,0.132713299733333,0,0.0703750043,0,3.57086549836667,0,0,0,0,0
"Ethyne, fluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921353684,0,0,0,0,0,0,0
"Eucalyptol",0,0.00595779366666667,0,0,0.00982712435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fenchone",0,0.00693799066666667,0,0.00195764436666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131897683333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formaldehyde",0,0,0,0,0,0,1.9515655,0,0,0,0,0,0,0,0,0,0,0,0.184542064633333,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide",0,0,0,0,0,0,0.03464295,0.0336866087666667,0.182441956,0.175816891333333,0.732917694333333,0.215214881333333,0.173540560366667,0.234085567,0.292536964666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N-methyl-",0,0,0,0,0,0,0.2102114,0,0.913589683,0.667248618333333,1.36724224133333,0.850787303666667,1.01784575423333,0.639448485333333,1.40489447466667,0.311931764333333,0.222066042,0,0,0,0,0,0,0,0,0.0273310268,0,0,0,0,0
"Formamide, N-methylthio",0,0,0,0,0,0,0.76674635,0.138682305766667,0.18481056,0.161762443666667,0.172723324666667,0.114498160333333,0.118592761266667,0.0644216543333333,0.319139544333333,0,0,0,0.0661057145,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N,N-dibutyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445225033333333,0,0.0067830444,0,0,0,0.00189902266666667,0,0.00516332906666667
"Formamide, N,N-dimethyl-",0,0,0,0,0,0,1.22808505,0,0,2.20283261566667,2.28648766433333,1.13130141866667,1.61588247923333,0.909795286666667,1.43515395166667,0.380745251666667,0.263407528333333,0,0.1509744446,0,0,0.0148637794333333,0,0,0,0.119159600866667,0,0,0,0,0
"Formic acid hydrazide",0,0,0,0,0,0,0,0,0,0,0,0,0.230165631666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, butyl ester",0,0,0,0,0,0,0,0,0,0,0,1.12906720633333,0.0270428796333333,0.0195178206666667,0.826175418,0,0.0146540676666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, propyl ester",0,0,0,0,0,0,0,0,0,0,0,0.0689338283333333,0,0.112581359333333,0.454370111666667,0.0733953856666667,0.0836832736666667,0.02987069,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fumaronitrile",0,0,0,0,0,0,0,0,0.0046237725,0,0.005508168,0,0,0,0.037029497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-butyltetrahydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008356093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-ethyl-",0,0,0,0,0,0,0.004977453,0,0,0,0,0,0.0160122211,0,0.0737485373333333,0.0512327076666667,0,0.0287696993333333,0.0553283097,0,0,0,0,0,0.00514018466666667,0,0,0,0,0,0
"Furan, 2-ethyl-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.008292058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-hexyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.005896424,0,0,0,0.0155085903333333,0,0,0,0,0,0,0,0.0201887977666667,0,0,0,0,0
"Furan, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0332118087,0,0.373049219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-pentyl-",0,0,0,0,0,0,0,0,0,0.0270492926666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511269053333333,0,0
"Furan, 2,5-dimethyl-",0,0,0,0,0,0,0.010467206,0,0,0.0143950583333333,0,0,0,0,0.086254088,0,0,0,0.0166335082666667,0,0.0628944868,0.00517192543333333,0,0,0,0.0130776701666667,0,0,0,0,0
"Furan, 3-methyl-",0,0,0,0,0,0.015927005,0.01528432,0,0,0.0244093446666667,0,0,0.0248495378333333,0.0381615516666667,0.0454313176666667,0,0.052172524,0,0,0.0160420006,0.218582553133333,0.0167772134666667,0,0,0,0,0.0225571602666667,0,0.00655318393333333,0,0
"Furfural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164016257666667,0,0,0,0,0,0,0,0,0
"Glycine, ethyl ester",0,0,0,0,0,0,0.15116933,0,0,0,0,0.171506535666667,0,0,0,0,0.871909828333333,0,0,0.4532024747,0,0,0,0,0.300447216866667,0,0,0,0,0,0
"Glycolaldehyde dimer",0,0,0,0,0,0,0,0,0.5358638695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202738535,0,0,0,0
"Heneicosane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677887123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptacosane",0,0,0,0,0,0,0,0,0,0,0.0830537403333333,0,0,0,0.120893061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptadecane, 2,6,10,14-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801751646666667,0
"Heptanal",0,0,0,0,0,0,0,0,0.1213085595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane",0,0.0710810686666667,0,0,0,0,0,0,0,0,0.132342769333333,0,0,0,0,0,0,0.339936506,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 1-chloro-",0.00512131466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0112775514,0,0,0,0,0,0.0152298206666667,0,0,0,0,0,0,0,0.00725228923333333,0,0,0,0
"Heptane, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.006621215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, hexadecafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327296133333333,0,0,0,0,0,0.0112818753333333,0,0,0,0,0.00443433573333333,0,0,0
"Heptanonitrile",0,0,0,0,0,0,0,0,0.006612817,0.014737946,0.00476283833333333,0.009411566,0.0158127208333333,0.0202590513333333,0.028688815,0.00783166366666667,0.011566925,0.0139492536666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptylcyclohexane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555378243333333,0
"Hexacosane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124435436666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexadecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054539934,0,0,0,0,0.0919330189666667,0,0,0,0,0,0,0,0,0
"Hexanal",0,0,0,0,0,0,0,0,0,0.077919871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 1-(methylthio)-",0,0,0,0,0,0,0.002747101,0,0.009015225,0.0101704403333333,0.00929005966666667,0.007525623,0,0.00815485933333333,0.0184116283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032922959,0,0,0.0033295648,0.0100802889,0,0,0,0,0
"Hexane, 2-methyl-",0.0307396253333333,0,0,0,0.0022005868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194546887866667,0,0,0,0,0,0,0,0,0,0
"Hexane, 2,2,5-trimethyl-",0.006059673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 2,4-dimethyl-",0.011863051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376882266666667,0,0,0,0,0,0,0,0
"Hexane, 3,3,4,4-tetrafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238515556666667,0,0,0,0,0,0,0
"Hexane, tetradecafluoro-",0,0,0,0,0,0,0,0,0,0.006114531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanethioic acid, S-methyl ester",0,0,0,0,0,0,0,0,0,0,0,0.010463667,0,0,0,0.012452063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157960563233333,0,0,0,0,0
"Hexanoic acid, butyl ester",0,0,0,0,0,0.0115071406,0.03279794,0.0126681434666667,0.0188913035,0.0311852663333333,0.0498008136666667,0.0656994396666667,0.0744063637,0.057677533,0.119002602,0.0258450733333333,0.0245477103333333,0.007661755,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanoic acid, ethyl ester",0.0102580276666667,0,0,0,0,0,0,0,0,0,0,0,0.1264388238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hordenine",0,0,0,0,0,0,0,0,0,0,0,0.800892578666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrazine",0,0,1.74321294386667,0.0243028716666667,0.0179751824,0.1660588097,0,0.464795838633333,0.7449992525,0.332500002,0.606734630333333,0.962472200333333,0,0,0,0,0,0.129018521666667,0,0,0.613443973,0,0,0,0.0448268543333333,0.191801523666667,0,0,0,0,0
"Hydrazine, methyl-",0,0,0,0,0,0,0,0.112662949033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrazinecarboxamide",0,0,0,0,0,0,0,0,0,0.154602953666667,0,0,0,0.404416256666667,0,0,4.395877906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogen azide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190436143,0.04652944,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogen isocyanate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233703609,0,0.106442967666667,0.159408825,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydroperoxide, 1-methylbutyl",0,0,0,0,0,0,0.02776902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrouracil, 1-methyl-",0,0,0,0,0,0,0,0,0,0,0.130260653333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydroxylamine",0,0,0,0,0,0,0.13039963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indane",0.00479990433333333,0,0,0,0,0,0.002068378,0,0,0,0,0,0.00359545443333333,0.006539234,0,0,0,0.00635059233333333,0,0,0,0,0,0,0.00709576536666667,0,0,0,0,0,0
"Indene",0,0,0,0,0,0,0,0,0,0,0,0,0,0.003525463,0,0,0,0,0,0,0,0,0,0,0,0.00573586376666667,0,0,0,0,0
"Indole",0,0,0,0,0.00478682405,0.187523068033333,0.68606575,0.7419883459,2.443455249,0,0,0,5.18181159963333,4.08867877533333,0,2.17262403166667,1.64162939966667,1.02845809966667,0.5459960838,0.212283423866667,0.4457245337,0.116610557366667,0.0658959236666667,0.0583349188666667,0,0.8674278715,0,0,0,0,0
"Indole, 3-methyl-",0,0,0,0,0,0,0,0,0.008753937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iron, tricarbonyl[(O,1,2,3-η)-methyl 2-propenoate]-",0,0,0,0,0,0,0,0,0.038300173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutane",0.012618371,0,0,0,0.0043328286,0,0.0132371095,0,0,0,0,0,0.691629092266667,0,0,0,0,0.0118078443333333,0,0,0,0,0,0,0,0,0,0,0,0.0175811279333333,0
"Isobutyl acetate",0,0,0,0,0,0,0.0256350305,0,0,0,0,0.083313931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutylene epoxide",0,0,0,0,0.00241021475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutyronitrile",0,0,0,0,0,0.00234112796666667,0.016268331,0,0.0161269035,0,0.0143599626666667,0,0.0209966611333333,0.0142088106666667,0,0.012680882,0.0337344526666667,0,0.0252536683,0,0,0,0,0,0.0044463072,0,0.00542890323333333,0,0,0,0
"Isopropyl acetate",0,0,0,0,0,0.0068802305,0,0.0277472385,0,0,0,0,0.0804306943666667,0.052911602,0,0,0.0932193586666667,0.0520266846666667,0,0,0.0970210322666667,0,0,0,0,0,0,0,0,0,0
"Isopropyl butyrate",0,0,0,0,0,0,0,0,0.023332763,0.0335153123333333,0,0.0352228003333333,0,0.091993116,0.247980096666667,0.0855775253333333,0.0332606086666667,0.0365091796666667,0.0290675051666667,0.00778751073333333,0,0,0,0,0,0,0,0,0,0,0
"Isothiazole",0,0,0,0,0,0,0.006127454,0.0059898397,0,0,0,0,0,0.010293299,0.071949235,0,0,0.00542734166666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isoxazole, 5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0.011594836,0.0177468602333333,0.0248116996666667,0.0340484096666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"l-Alanine ethylamide",0,0,0,0,0,0,0,0.749722755433333,0.4443005575,0,0,0,0.105024900666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080489046
"L-Alanine, 3-sulfo-",0,0,0,0,0.00561141305,0.0709113645666667,0.06344468,0,0.006211583,0.0206675113333333,0.0243473273333333,0.022674833,0.0272035573333333,0.0182643976666667,0.090134847,0,0,0,0,0,0,0,0,0,0,0,0.052192837,0,0,0,0
"L-Cysteine sulfinic acid",0,0,0,0,0,0,0,0,0.0063922835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L-Lactic acid",0,0,0,0,0,0,0,0.0093946892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"l-Leucine, n-butoxycarbonyl-N-methyl-, undecyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284178236666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactic acid",0,0,0,0,0,0,0,0,0,0,0,0.0112088793333333,0.0192635337,0,2.993291323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Limonene",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741166676666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mequinol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312556733333333,0.00879272066666667,0,0,0.005140533,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mercaptoacetone",0,0,0,0,0,0,0,0,0.6300969105,0.415257046333333,0.143117930666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesitylene",0,0,0,0.00616446803333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methacrolein",0,0,0,0,0,0,0.04257419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanamine, N-(phenylmethylene)-",0,0,0,0,0,0,0,0,0.0037865035,0.006672702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane sulfonamide",0,0,0,0,0,0,0,0,0,0,0.0177080706666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane, diazo-",0,0,0,0,0,0,0.04159807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane, iodo-",0,0,0,0,0,0,0,0,0,0,0,0,0.447354798566667,0,0,0,0,0,0,0,0,0.261646622066667,0,0,0,0,0,0,0,0,0
"Methane, isocyanato-",0,0,0,0,0.002680687,0,0,0,0,0,0,0.205857649666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane, isothiocyanato-",0,0,0,0,0,0.0258703373666667,0,0,0.3418546885,0.243044247,0,0.284183157333333,0,0,0,0,0,0,0.0365344433,0,0,0,0,0.00434871343333333,0,0,0.0045730925,0,0,0,0
"Methane, nitro-",0,0,0,0,0,0,0.00142482685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122096168066667,0,0,0,0,0,0,0,0,0,0
"Methanesulfonamide, N,N-dimethyl-",0,0,0,0,0,0,0.0119905265,0,0.0184112105,0.0269052356666667,0.0204432666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanesulfonic acid, ethyl ester",0,0,0,0,0,0,0,0.00146925113333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanesulfonic acid, methyl ester",0,0,0,0,0,0,0.0081910765,0.0135011113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanesulfonyl chloride",0,0,0,0,0,0,0.015527248,0,0.012217695,0.0146720913333333,0,0.00883964866666667,0,0,0,0,0,0,0,0.0646678690333333,0,0,0,0,0.798388362533333,0,0,0,0.00576366033333333,0,2.50292567793333
"Methanesulfonyl fluoride",0,0,0,0,0,0,0.015681575,0.0080506662,0,0.0130642343333333,0,0.00329238633333333,0,0,0,0,0,0.0115062836666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanethioamide, N,N-dimethyl-",0,0,0,0,0,0,0.001552517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanethiol",0,0,0,0,0,0,0.96398475,0,0,0,0,0.473821665,0,0,2.50677615666667,0,0,0,0,0,6.3689547189,0,0,0,0,0,0,0,0,0,0
"Methenamine",0,0,0.411384179433333,0,0,0.0531591219333333,0,0,0,0,0,0,0,4.07048998766667,11.8578439753333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methional",0,0,0,0,0,0,0.0117018885,0.00792947456666667,0.0500724315,0.0652342916666667,0.08639033,0.117469085666667,0.197666471433333,0.158453095333333,1.0560481,0.208070073,0.118452391333333,0.0461567976666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl Alcohol",0,0,0,0,0,0,18.405935,0,0,0,0,0,0,0,60.3014719956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl dimethylcarbamate",0,0,0,0,0,0.00209159136666667,0.1716662,0.102059306233333,0.1843807745,0.110461814333333,0,0,0.0783892461666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl ethyl disulfide",0,0,0,0,0.00098747135,0.0073520782,0.027670165,0.0273707723,0.0494526675,0.0621392996666667,0.0663593436666667,0.043070829,0.0623072931666667,0.059481347,0.147097653,0.0282689146666667,0.0211508013333333,0.0133974206666667,0.0292686713,0.0063672886,0.0355871488,0.0034785925,0.00274441333333333,0.0016766303,0,0.0147305064333333,0,0,0,0,0
"Methyl formate",0,0,0,0,0,0,0,0,0.020580483,0,0,0,0,0,0,0,0,0,0,0,0.2403917373,0,0,0,0.0308019442,0.108534560966667,0,0,0.0075273407,0,0
"Methyl Isobutyl Ketone",0,0,0,0,0,0,0.1207894,0.0233692879333333,0.1309295905,0.169385470333333,0,0,0.180240439066667,0,0.347809899,0.0651054393333333,0.105207074666667,0,0.0897877917333333,0,0.558433347733333,0,0,0,0,0,0,0,0,0,0
"Methyl isobutyrate",0,0,0,0,0,0,0,0,0.0208594175,0,0,0,0,0.0625249803333333,0,0.02421594,0.0522739013333333,0,0.0283310759,0.0167865663666667,0,0,0,0,0,0,0,0,0,0.00237749453333333,0
"Methyl isocyanide",0,0,0,0,0.0587749064,0,0,0,0.1002442805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl isovalerate",0,0,0,0,0,0,0,0,0.036627176,0,0,0,0.0317257548333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl n-hexyl disulfide",0,0,0,0,0,0,0,0.00417099633333333,0.013129644,0.0108127453333333,0.01199601,0,0.0156697381666667,0.0176725346666667,0.0487434396666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl nitrite",0,0,0,0,0,0,0,2.42411742006667,0,0,0,0.0639175636666667,0,0,0,0,1.04131376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl propionate",0,0,0,0,0,0,0,0,0,0,0,0,0,0.104859055666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl thiolacetate",0,0,0,0,0,0.2577037805,0,0,0,0,0.389435087666667,0.0584724073333333,0,0,0,1.00047321,0.509021715,0.313211117666667,0.1539627353,0.0344766024333333,0.222207557666667,0.0196003031666667,0.0153944036666667,0,0.00574778096666667,0.0594584321666667,0.0054955735,0,0,0.00334587036666667,0
"Methyl valerate",0,0,0,0,0,0,0,0,0,0,0,0,0.0102593793666667,0.00907844166666667,0.025798746,0.00860705766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl vinyl ketone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185692608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylacrylonitrile",0,0,0,0,0,0,0.0036652935,0.00328213986666667,0.0086032385,0,0,0,0.0119670052,0,0,0.0104071253333333,0.0238446276666667,0.0402042146666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylal",0.0463781473333333,0,0,0,0,0,0.030922762,0,0.019432333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylamine",0,0,0,0,0,0,0,0.0280796615333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylamine, N,N-dimethyl-",0,0,0,1.40384950866667,0.9912096459,0,2.4895495,0,0,4.700389201,0,0,0,0,0,0,3.42746058766667,4.22884093266667,4.5641510325,3.1334129914,0,0,0,1.39919584026667,0,3.0483808131,0.475150089733333,0.1992630095,0,0.0151729629,0
"Methylene chloride",0.157722694333333,0,0,0,0,0.00821351586666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyltartronic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597018926666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylthio-2-propanone",0,0,0,0,0,0,0.0024183635,0.0014953465,0.0061713425,0.0116226266666667,0.00921976833333333,0.0135416766666667,0.0245520039666667,0.0158446093333333,0.0418500136666667,0.0144561603333333,0.0189802963333333,0.0178377113333333,0.00493519923333333,0,0,0,0,0,0,0,0,0,0,0,0
"Monoethanolamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9283528487,0,0,0,0,0,0,0,0,0,0
"Monomethyl carbonotrithioate",0,0,0,0,0,0,0.016972335,0.0203575849333333,0.029649796,0.053729531,0.057019222,0.0642241626666667,0.0669567507333333,0.052901875,0.148768325333333,0.0308918853333333,0.0145480263333333,0.0105636473333333,0,0,0,0,0,0,0,0,0,0,0,0,0
