"","D2d0","D2d1","D2d2","D2d4","D2d5","D2d6","D2d7","D2d8","D2d9","D2d10","D2d11","D2d12","D2d13","D2d14","D2d15","D2d16","D2d17","D2d18","D2d21","D2d26","D2d28","D2d30","D2d32","D2d35","D2d42","D2d49","D2d57","D2d65","D2d74","D2d81","D2d87"
"Benzene, iodo-",0,0,0,0,0,0.00441409896666667,0,0.0023570234,0,0.00960657913333333,0,0,0.004224753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, n-butyl-",0,0.00889056,0.00586214793333333,0,0,0,0,0.0074919916,0,0,0,0,0,0.0044584524,0,0,0,0.00888962226666667,0,0,0,0,0,0,0.00435984953333333,0,0,0,0,0,0
"Benzene, pentyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111954693333333,0,0,0,0,0,0,0.00890969366666667,0,0,0,0,0,0,0,0
"Benzene, propoxy-",0,0,0,0,0,0,0,0,0,1.26195220863333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, propyl-",0,0,0,0,0,0,0,0,0,0.0359187880666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128004256333333,0,0,0,0
"Benzeneacetaldehyde",0,0,0,0,0,0,0,0.0021670439,0,0.0564663153666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzenecarbothioic acid, S-methyl ester",0,0,0,0,0,0,0,0.0081528957,0.02104333845,0.0202029902666667,0.0142778116666667,0.0107676243666667,0.00423945943333333,0.0025178355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzeneethanamine, 2-fluoro-β,3-dihydroxy-N-methyl-",0,0,0,0,0,0,0.0312277522333333,0.0252412051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzeneethanamine, 2-fluoro-β,5-dihydroxy-N-methyl-",0,0,0,0,0,0,0,0.0407645971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzenemethanol, α-methyl-",0,0,0,0,0,0,0,0.0012717211,0.0057404,0.0127136204333333,0.00660685566666667,0.0053440532,0.00960683496666667,0.0254095801333333,0.0234865239666667,0.0264223902666667,0.0385533916666667,0.0279811552333333,0.0732609464333333,0.0433996898666667,0.0104066487,0.152251187633333,0.0186878051333333,0,0,0,0,0,0,0,0
"Benzenemethanol, α,α-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.00202617133333333,0,0.0016900843,0.00496640396666667,0,0,0,0,0,0,0.0077966207,0,0,0,0,0,0,0,0
"Benzenepropanoic acid, ethyl ester",0,0,0,0,0,0,0,0.0047190462,0.00962804035,0.0145177289333333,0.00620812666666667,0.00344046983333333,0.003857876,0.00766296043333333,0.00196140313333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzenesulfonamide, N-butyl-",0,0,0,0,0,0,0,0.0175707934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzestrol",0,0,0,0,0,0,0.00430131953333333,0,0.0102852721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzofuran",0,0,0,0,0,0,0,0,0,0.0191940892,0,0,0.0130356016333333,0,0,0,0,0.0180124423666667,0.0293496682,0,0,0,0,0,0,0,0,0,0,0,0
"Benzofuran, 2-methyl-",0,0,0,0,0,0,0,0.0025246428,0,0,0.00342121466666667,0,0,0,0.00242181263333333,0,0.00801761733333333,0,0.00494996353333333,0,0,0,0,0.0037012112,0,0,0.00146635466666667,0,0,0,0
"Benzoic acid, 2-ethylhexyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004271575,0,0,0,0,0,0,0
"Benzoic acid, methyl ester",0,0,0,0,0,0,0,0.0487960786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzonitrile",0,0,0,0,0,0,0,0.0892295275,0.1747123913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzophenone",0,0,0,0,0,0,0,0.0031581874,0.01062161375,0,0,0,0,0,0.00795664086666667,0,0,0,0,0,0,0,0.0159966836666667,0,0,0,0,0,0,0,0
"Benzothiazole",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907302020666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzoxazole",0,0,0,0,0,0,0.00173027746666667,0.001966779,0,0,0,0,0,0,0,0,0,0,0.00418423843333333,0,0,0,0,0,0,0.00261705233333333,0,0,0,0,0
"Benzyl alcohol",0,0,0,0,0,0,0.0226126969333333,0,0,0,0,0,0.0409005884,0,0.0163848923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044326776
"Benzyl nitrile",0,0,0,0,0,0,0.0262209949,0.0026577407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Betaine",0,0,0,0,0,0,0,0.0207961131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[2.2.1]heptan-2-one, 1,7,7-trimethyl-, (1S)-",0,0,0,0.00277765306666667,0.00264166286666667,0,0,0,0.004331535,0,0,0,0,0,0,0,0,0,0.00546190693333333,0,0,0,0,0,0,0,0,0,0.0090318438,0,0
"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",0,0,0,0.0108270056333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-, (1R)-",0.00764364166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753322146666667,0.00434310796666667,0,0,0,0,0,0,0,0,0,0.003592847
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",0.196580564666667,0,0,0,0,0,0,0,0.04863499405,0,0,0,0,0,0,0.0503025982333333,0,0,0.0336165497666667,0.0108854631333333,0,0,0.0119796037666667,0,0,0,0,0,0,0,0
"Bicyclo[4.2.0]octa-1,3,5-triene",0,0,0,0,0.00959258473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bis-(ethoxycarbonyl)methoxymethyloxyiminomethane",0,0,0,0,0,0,0,0.0395180065,0.96284596255,2.38331483496667,2.159212261,0,2.2790019123,0,0,3.51846277726667,3.43252049966667,2.3166124915,1.56503737073333,0,0,0,0,0,0,0,0,0,0,0,0
"bis(2-Azidoethyl)(nitro)amine",0,0,0,0,0,0,0,0,0,0,0.0153039903333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bis(2-chloroethyl) ether",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300470457,0,0,0,0,0.0092395146,0.0110153064,0,0
"Bis(2-ethylhexyl) phthalate",0,0,0,0,0,0,0,0,0.0115999317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanal",0,0,0,0,0,0,0,0.0747204872,0.1191580803,0,0,0,0,0,0,0,0,0,0,0.132038118933333,0,0,0,0,0,0,0,0,0,0,0
"Butanal, 2-methyl-",0,0,0,0,0,0.0257422557666667,0.0704615743333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanal, 3-hydroxy-",0,0,0,0,0,0,0,0.0454605827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288775228333333,0,0,0,0,0.0573027087333333,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-chloro-",0,0.003313367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-isocyano-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117573514066667,0,0,0,0,0,0
"Butane, 1-methoxy-",0,0,0,0,0,0,0,0,0,0,0.0186799826666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1-methoxy-3-methyl-",0,0,0,0,0.00218847493333333,0.0136034762666667,0.0232756072666667,0.0452115101,0.0348733646,0.0381626684666667,0.038916342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137338394566667,0,0,0,0,0
"Butane, 1,1,3,4-tetrachloro-1,2,2,3,4,4-hexafluoro-",0,0,0,0,0,0,0.0761608498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 2-methyl-",0,0,0,0.0201030639333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105610870133333,0,0,0,0,0,0.0438794094666667,0,0,0,0,0
"Butane, 2,2,3,3-tetramethyl-",0,0.0112893506666667,0,0,0,0,0,0.0037523414,0,0.021350408,0,0,0,0,0,0,0,0,0,0.0120059380666667,0,0,0,0,0,0,0,0,0,0,0
"Butane,1,2,4-trichloro-heptafluoro-",0,0,0,0,0,0,0.0576778411333333,0,0.02563072475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1376071337,0,0,0,0,0
"Butanenitrile",0,0,0,0,0,0,0.0141332680666667,0,0,0,0.0388466796666667,0,0,0,0.102074473266667,0,0,0,0.0429753616333333,0,0,0,0,0,0,0,0,0,0,0,0
"Butanenitrile, 3-methyl-",0,0,0.0092145275,0,0,0,0,0.0140791679,0,0,0.0419221183333333,0,0,0,0,0.1346743304,0,0,0,0,0,0,0,0,0,0,0,0,0.00353879556666667,0,0
"Butanethioic acid, S-methyl ester",0,0,0,0.00752419936666667,0,0.0119309109,0.0261184904666667,0.049026763,0.08404384545,0.1041012939,0.0851858803333333,0.0190691158666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid",0,0,0,0,0,0,0.0181096185,0.045000728,0.63734220135,0,0.501795631666667,0.7679400519,4.56402550506667,0,0,0,0,0,0,0,0,0,0.0201161369,0,0,0,0.0107065067666667,0,0,0,0
"Butanoic acid, 1-methylpropyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157185618666667,0.00423397523333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-hydroxy-, methyl ester",0,0,0,0,0,0,0,0.0084822057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.519026471633333,1.3022295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-, 3-methyl-3-butenyl ester",0,0,0,0,0,0,0,0,0.00897214535,0.0128444978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-, 3-methylbutyl ester",0,0,0,0,0,0.0057079451,0.0133564764666667,0.0385129822,0.04216711545,0.0498940123,0.030201378,0.0119636052,0.0173028588666667,0.0398742880666667,0.0120389981666667,0.0126105197,0.0134233936666667,0.00655011656666667,0.00524246376666667,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-, ethyl ester",0,0,0,0,0,0.00565369476666667,0.035608433,0.0586610791,0.1049398679,0.1619803587,0.129827780666667,0,0.0395306231,0.113346863933333,0.0321084364333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-, propyl ester",0,0,0,0,0,0.0143450337,0.0922304630666667,0.192764892,0.27161270625,0.409382095966667,0.247048161,0.0859586139,0.0859911116,0.1916992467,0.0390097659,0.0238559918,0.016219794,0.00937392506666667,0.0029947516,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methylpropyl ester",0,0,0,0,0,0,0,0,0.0089066831,0,0,0,0.0109783216,0.021429057,0.00614161263333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-oxo-, ethyl ester",0,0,0,0,0,0,0,0,0.1382789621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 3-methyl-",0,0,0,0,0,0,0.00670063076666667,0.0290039768,0.58235727695,0.341935983433333,0.204296861,0.118235256233333,0.5676527523,1.30827073443333,0.112141419133333,0.631563064966667,0.842238656,0.334037333133333,0.268364139466667,0.218830482733333,0,0,0,0,0,0.0463781925,0,0,0,0,0
"Butanoic acid, 3-methyl-, 3-methyl-3-butenyl ester",0,0,0,0,0,0,0,0.0061345676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 3-methyl-, 3-methylbutyl ester",0,0,0,0,0,0,0,0.00364528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 3-methyl-, butyl ester",0,0,0,0,0,0,0.00156258976666667,0.0038420103,0.0036392453,0.00460532316666667,0,0,0,0.0043950721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 3-methyl-, ethyl ester",0,0,0,0,0,0,0.0049644519,0.0104080714,0.02095142075,0.0295518294333333,0.0196004126666667,0.00714012603333333,0.00596814523333333,0.0209719518,0.00603623423333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 3-methylbutyl ester",0,0,0,0,0,0.00678963516666667,0.0284131684333333,0.0883015677,0.10861659615,0.1643998587,0.104537258,0.0395827429333333,0.0454808313,0.1331524069,0.0286138861666667,0.0199781982333333,0,0.0100368569,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 4-chloro-",0,0,0,0,0,0,0,0,0,0,0,0,0.0404480463666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 4-pentenyl ester",0,0,0,0,0,0,0.0057897219,0.0102340167,0.0199097634,0.0346246816333333,0.0196316523333333,0.0065893508,0,0.00940327183333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, butyl ester",0,0,0,0,0,0.0186612779,0,0.2801310746,0.36841065225,0.622645579033333,0.561745665333333,0,0.346982880866667,0,0.138651167433333,0.0717947558666667,0,0.0114412396,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, ethyl ester",0,0,0,0,0,0.0329852174,0,0,0.84362097815,1.1012221457,1.035464474,0,0,1.15173856786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, propyl ester",0,0,0,0,0,0.0563582678,0.301889611766667,0,0.9976372607,0,0,0,0.706444845833333,0,0,0.129976789133333,0,0.0211712600666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butyl 2-methylbutanoate",0,0,0,0,0,0.00656312536666667,0.0502250457666667,0.1369413315,0.1778520069,0.2305031814,0.163713067,0.0768279679,0.0959707163,0.168694000466667,0.0450956838666667,0.0361638983666667,0.0274632683333333,0.011022792,0.00687679986666667,0,0,0,0,0,0,0,0,0,0,0,0
"Butylated Hydroxytoluene",0.007211779,0,0,0,0,0,0,0.0008207942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butyrolactone",0,0,0,0.00588971133333333,0,0.0084585343,0,0.0306309344,0.0333786605,0.0672378916333333,0,0,0,0,0.105819843366667,0.189432711333333,0.277091395333333,0,0,0,0,0,0.0109889289333333,0,0,0,0,0,0,0,0
"C2H5CH=CHCH=CH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279771853333333,0,0,0,0,0,0,0,0,0,0,0,0
"Carbamic acid, methyl ester",0,0,0,0,0,0,0.176332530433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbamic acid, methyl-, ethyl ester",0,0,0,0,0,0,0,0.0048802534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbamic acid, monoammonium salt",8.38759809433333,0,0,0,0,1.8227582642,0,0,0,0,0,0,0,0,0,0,0,0,10.8580940929,0,0,0,0,0,0,0,0,0,0,0,0
"Carbamic acid, N-[1,1-bis(trifluoromethyl)ethyl]-, 4-(1,1,3,3-tetramethylbutyl)phenyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919747066666667
"Carbamothioic acid, dimethyl-, S-methyl ester",0,0,0,0,0,0,0,0.002765821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbohydrazide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986224639666667,0,0,0,0,0
"Carbon disulfide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160633101866667,0.1967279922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbon Tetrachloride",0,0,0,0,0.0226542784666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, dimethyl ester",0,0,0.0168363160666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, hexadecyl prop-1-en-2-yl ester",0,0,0,0,0,0,0,0.0028102401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, octadecyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041046213,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, octyl phenyl ester",0,0,0,0,0,0,0,0.0929132573,1.66949534195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, tridecyl vinyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101768226666667
"Carbonyl sulfide",0.0129678563333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010282126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH3NHCH2CN",0,0,0,0,0,0,0.188774708466667,0,0.616000607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cis-2-Nonene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514464013333333,0,0,0,0,0,0
"Cyanamide",0,0,0,0,0,0.118793888633333,0,0.0676043814,0,0.0641217768333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyanamide, dimethyl-",0,0,0,0,0,0.00784352013333333,0.0901523016,0.1106504687,0.1736722146,0.0601193876333333,0.0374856723333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclobutane, methyl-",0,0,0,0,0,0,0,0.2573122622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclobutanemethanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909403833333333
"Cyclohexane",0,0,0,0,0,0,0,0.00302623,0.00858880765,0,0.0107432553333333,0,0.00895785093333333,0.0146772921,0,0,0.0331338666666667,0,0,0.018877636,0,0,0,0,0,0,0,0,0.00574765806666667,0,0
"Cyclohexane, 1-ethyl-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327741966666667
"Cyclohexane, 1,1,3-trimethyl-",0,0,0,0,0,0,0,0,0.00158551855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane, isothiocyanato-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163715953,0,0,0,0,0,0,0,0.241668908333333,0,0,0,0,0,0,0,0
"Cyclohexane, methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.00689063596666667,0.0160335468666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane, methylene-",0,0,0,0,0,0,0,0.0059432102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377451016666667,0,0,0,0
"Cyclohexanol",0.006758509,0,0,0,0,0,0,0,0,0,0,0,0.00296560576666667,0.0058840679,0.00367172693333333,0,0.014845553,0.00976089276666667,0.0204586318666667,0.0111258826333333,0.00419523033333333,0.0497915029666667,0.00831294006666667,0.00799242283333333,0,0.00529503993333333,0,0,0,0,0
"Cyclohexanone",0,0,0,0,0,0,0,0,0,0,0.0149693863333333,0,0.0168146351333333,0,0,0.0295964887,0,0,0,0,0.0220371354666667,0,0,0,0,0,0,0,0,0,0.013822544
"Cyclohexanone, 4-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133393779333333,0.0118762071666667,0.00512175106666667,0.0917331131666667,0,0,0,0,0,0,0,0,0
"Cyclohexene",0,0,0,0,0,0,0.00749083116666667,0.0138367072,0,0,0.029841526,0,0,0,0,0,0,0.0243226345666667,0.0337017683,0,0,0,0,0,0,0,0.014807148,0,0.00389830746666667,0,0
"Cyclohexene, 1-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042489536,0,0,0,0,0,0,0,0
"Cyclohexene, 3,3,5-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939194553333333,0,0,0,0
"Cyclohexene, 3,5,5-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718776916666667,0,0,0,0
"Cyclopentane, butyl-",0,0,0,0,0,0,0,0,0,0,0.005318585,0,0,0.0107953647,0.0079131744,0.0158143865333333,0.0146760973333333,0.0091561499,0,0.00834064466666667,0,0.0482698007,0,0,0.00208848586666667,0.00745160426666667,0,0,0,0,0
"Cyclopentane, ethyl-",0,0,0,0,0,0,0,0,0,0.00465448526666667,0,0,0,0,0.00462484556666667,0.0091073203,0.0109212913333333,0,0,0,0,0,0,0,0,0.00764140956666667,0,0,0,0,0
"Cyclopentane, methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0180944284333333,0,0,0.0597549350333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696340846666667,0.00404951583333333,0,0,0.0061099897,0.010660473,0.00545430253333333,0,0.0467075226333333,0,0,0,0,0,0,0,0,0
"Cyclopentanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479630257666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentanone, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0.00542445066666667,0,0,0,0,0,0.014477584,0.00995050283333333,0,0.00973147943333333,0,0,0.0213377148666667,0,0,0,0,0,0,0,0
"Cyclopentanone, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236824153333333,0,0.00703115053333333,0,0,0.0616419312666667,0,0.0197299026333333,0,0,0,0,0,0,0
"Cyclopentene",0,0,0,0,0,0,0.00941389566666667,0,0.00898966895,0.0135501388333333,0,0,0.00818538866666667,0,0.0212485194,0,0,0,0,0,0.0155750860333333,0,0,0,0,0,0,0,0,0,0
"Cyclopentene, 1-methyl-",0,0,0,0.003384011,0,0.0021057673,0.00410273153333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentene, 3-ethyl-",0,0,0,0,0,0,0,0.0018707442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentene, 3-methyl-",0,0,0,0,0,0,0,0.0126230487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438216423333333,0,0.00528054703333333,0,0,0,0
"Cyclopropane, 1,1-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171381359133333,0,0,0,0,0,0,0,0,0,0,0
"Cyclopropane, 1,2-dimethyl-, cis-",0,0,0,0,0,0,0,0,0.01201789085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopropane, ethylidene-",0,0.120557127,0.0923796340333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132389874333333,0,0,0.0824497722666667,0,0.226415428066667,0,0,0,0,0.0102814317,0,0,0,0
"Cyclopropaneethanol, 2-methylene-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342656336666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclotetradecane",0,0,0,0,0,0,0,0.0069917446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D-Limonene",0,0,0,0,0,0,0,0.0641565265,0,0,0,0,0,0,0.0344107279666667,0.0318687605333333,0,0.0306971928333333,0,0.0110941359,0,0,0,0,0,0.0260360377333333,0,0,0,0,0
"Decanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729421866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Decane",0,0,0,0.0092433993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182396044333333,0,0,0,0,0,0,0,0,0,0,0,0
"Diacetyl sulphide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583819697666667,0,0,0,0,0,0,0
"Diazirine",0,0,0,0,0,0,0,0.6932769805,0,0.0418512093666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dibenzofuran",0,0,0,0,0,0,0,0.0019480983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dibutyl phthalate",0,0,0,0,0,0,0,0.0039414379,0.00447157525,0,0,0,0,0,0,0,0,0,0,0,0,0.082686923,0.0685398094666667,0,0,0,0,0,0,0,0
"Dicyclopentadiene",0,0.00452318633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diethyl azodicarboxylate",0,0,0,0,0,0,0.0453533911,0,0,0.246184451766667,0.116364574666667,0,0.314574810266667,0,0.2222167688,0.0271799449666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diethyl Phthalate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310295166666667
"Diethyltoluamide",0,0,0,0,0,0,0,0,0,0,0,0,0.0702148022666667,0,0,0.0174352122,0,0,0,0,0,0,0.0557048349666667,0,0,0,0,0,0,0.00694299066666667,0
"Dihydro-2(3H)-thiophenone",0,0,0,0,0,0,0.00208235373333333,0.0029794401,0.01532147415,0.0448556312333333,0.035084603,0.0268207299666667,0.0225892021333333,0.0360177734333333,0.0192238866333333,0.0206404064,0.0165651496666667,0.00851376566666667,0.0258295069333333,0.0046213541,0,0,0,0,0,0,0,0,0,0,0
"Diisobutyl cellosolve",0,0,0,0,0,0,0,0,0.58339416875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
