"Name","foot1_SS2","foot1_SS3","foot1_SS4","foot1_SS5","foot1_SS6","foot2_SS2","foot2_SS3","foot2_SS4","foot2_SS5","foot2_SS6","foot3_SS5","foot3_SS6","foot4_SS5","foot4_SS6","foot5_SS2","foot5_SS3","foot5_SS4","foot5_SS5","foot5_SS6","foot6_SS5","foot6_SS6","foot7_SS5","foot7_SS6","foot8_SS4","foot8_SS5","foot8_SS6","foot9_SS4","foot9_SS5","foot9_SS6","Tissue1_SS2","Tissue1_SS3","Tissue1_SS4","Tissue1_SS5","Tissue1_SS6","Tissue2_SS2","Tissue2_SS3","Tissue2_SS4","Tissue2_SS5","Tissue2_SS6","Tissue3_SS5","Tissue3_SS6","Bone1SS2","Bone1SS3","Bone1SS4","Bone1SS5","Bone1SS6","Bone2SS2","Bone2SS3","Bone2SS4","Bone2SS5","Bone2SS6","Bone3SS5","Bone3SS6","Bone4SS4","Bone4SS5","Bone4SS6","Bone5SS4","Bone5SS5","Bone5SS6","Bone6SS5","Bone6SS6","Bone7SS5","Bone7SS6","Blood1SS2","Blood1SS3","Blood1SS4","Blood1SS5","Blood1SS6","Blood2SS2","Blood2SS3","Blood2SS4","Blood2SS5","Blood2SS6","Blood3SS5","Blood3SS6","Teeth1SS2","Teeth1SS3","Teeth1SS4","FootB_SS3","FootB_SS4","FootB_SS6","FootB_SS6Indoor","FootR_SS3","FootR_SS4","FootR_SS6","FootS_SS3"
"Phenol, 4-ethyl-",0,0,0,0,0.1069194776,0,0,0,0.0158884023333333,0.34179299565,0,0.151592097333333,0,0.163031709,0,0,0,0,0.0380886586,0,0,0,0,0,0,0.0651361995,0,0,0.147573383666667,0,0.00249813536666667,0,0,0,0,0.00450054966666667,0,0,0,0,0,0.0008683349,0.0056457862,0,0,0,0.0005674003,0,0,0,0.03039415945,0,0,0,0,0.053006333,0,0,0.062655429,0,0,0,0,0,0,0,0,0.0306111372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-phenoxy-",0,0,0,0,0.07035859875,0,0,0,0.0247905496666667,0,0,0.0313869433333333,0,0.0532839416666667,0,0,0,0,0.0196634746,0,0,0,0,0,0,0.0200554915,0,0,0.0392242063333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072927782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12-Crown-4",0,0,0,0,0.0154243962,0,0,0,0,0.0623944622,0,0,0,0,0,0,0,0,0.0140375738,0,0,0,0,0,0,0.019704304,0,0,0.0154698086666667,0,0,0,0,0,0,0,0,0,0.019659271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1H-Indene, 2,3-dihydro-1,1-dimethyl-",0,0,0,0,0.01150358875,0.00216084595,0,0,0,0.0106216891,0,0.0349028166666667,0.0209397316,0.173318978333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891652966666667,0,0,0,0,0,0.0039691433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631601465,0,0.0235585883333333,0,0,0,0,0,0,0,0,0,0.0136931483333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",0,0,0,0,0.0061503836,0,0,0,0.0305638053333333,0,0,0,0.0680690897,0.120924035666667,0,0,0,0,0,0,0,0,0,0,0.0161564874333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0055363675,0,0.01241496,0,0,0,0,0,0,0,0,0,0,0,0,0.0172389646666667,0,0.00132738306666667,0,0,0,0,0,0,0.0106218834666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438861735,0,0,0,0,0,0,0,0,0,0
"Benzofuran, 2,3-dihydro-",0,0,0,0,0.02311420225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caprolactam",0,0,0,0,0.00760010325,0,0,0,0,0.0186435789,0,0,0,0.025826021,0,0,0,0,0,0,0,0.0114836931666667,0,0,0,0,0.00526505623333333,0.0372026450333333,0.0185075823333333,0.0301609517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663639273333333,0,0,0.0139076773333333,0,0.0339369580333333,0,0,0.0340836848333333,0,0,0,0,0,0,0,0,0,0.00979210515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,8,11-Heptadecatriene, (Z,Z)-",0,0,0,0,0.02794287715,0,0,0,0,0,0,0,0.0146315644,0,0,0.0183989261333333,0,0,0,0,0,0,0,0,0,0,0,0.0120558724,0,0,0,0,0,0,0,0,0,0,0.0035855785,0,0,0,0,0,0,0.00830407015,0,0.02381843,0,0,0.0119867838,0,0,0,0,0.0110451535,0,0,0.008690789,0,0.006734096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Naphthalene, 1,2,3,4-tetrahydro-2,5,8-trimethyl-",0,0,0,0,0.0067633734,0,0,0,0,0.01591330365,0,0.00818653866666667,0,0.025978461,0,0,0,0,0.00176373515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555659633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-(1-methylpropyl)-",0,0,0,0,0.0694380419,0,0,0,0,0.23499321545,0,0.110527209,0,0.109784295333333,0,0,0,0,0.02874122575,0,0,0,0,0,0,0.053217851,0,0,0.105891553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02742888785,0,0,0,0,0.034057744,0,0,0.039609818,0,0,0,0,0,0,0,0,0,0.000752853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005205527,0,0
"2,2'-Dimethylbiphenyl",0,0,0,0,0.00245052895,0,0,0,0,0,0,0,0,0.00382435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164163136666667,0,0,0,0,0,0,0,0,0
"Benzoic acid, 2-methyl-, anhydride",0,0,0,0,0.00298121455,0,0,0,0,0,0,0.156388628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034129605,0,0,0,0,0,0,0,0,0,0,0,0.0030611577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316678755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1-(1,1-dimethylethyl)-3,5-dimethyl-",0,0,0,0,0.00201752045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butylated Hydroxytoluene",0,0,0,0,0.0101486895,0,0,0.0605221735333333,0.233259405666667,0.1728127907,0,0.149461079666667,0,0.169912740333333,0.0004047832,0,0,0,0,0,0,0,0,0.0016998365,0,0,0.00449246433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481174733333333,0,0,0,0,0,0.0158190533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,1,4,5,6-Pentamethyl-2,3-dihydro-1H-indene",0,0,0,0,0.0070908575,0,0,0,0,0.00758510985,0,0.00962286466666667,0,0.014230585,0,0.0023457789,0,0,0.00607501545,0,0.0045409715,0,0,0,0,0.0040551615,0,0,0.0132955386666667,0,0,0,0,0.0122857813333333,0,0,0,0,0.011116141,0,0.00727301066666667,0,0,0,0,0.00974840865,0,0,0,0,0.0071447694,0,0,0,0,0.0120881855,0,0,0.00817742933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",0,0,0,0,0.12261335485,0,0,0,0,0,0,0.217075323333333,0,0.360737927,0,0,0,0,0,0,0.0281478435,0,0,0,0,0.191346562,0,0,0,0,0,0,0,0,0,0,0,0,0.034768678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1678808995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meglumine",0,0,0,0,0.04351077715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220234881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Methyl-2-tert-octylphenol",0,0,0,0,0.07228321095,0,0,0,0,0.3056520228,0,0,0,0,0,0,0,0,0.04159544835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053196209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-methyl-",0,0,0,0,0,0.027619777,0,0.00971805893333333,0,0,0,0,0,0,0.0105450792,0,0,0,0,0,0,0,0,0,0,0.0346458805,0,0.0438468073,0,0.01706449655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carbonic acid, dimethyl ester",0,0,0,0,0,0.0721994846,0,0,0,0,0,0,0,0,0,0,0,0,0.0391160811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054835795,0,0,0,0,0,0,0,0,0,0,0,0,0.0419138723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 2-methyl-",0,0,0,0,0,0.1868737092,0,0,0,0,0,0.462907043666667,0,0.630236921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657819531333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanesulfonic anhydride",0,0,0,0,0,0.7852966809,0,0,0,0,0,0,0,0,0.3669389013,0,0,0,0,0,0.230464947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576737828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perfluorooctane",0,0,0,0,0,0.0145845561,0,0,0,0,0,0,0,0,0.0128964712,0,0.00472451766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776493606666667,0.013631227,0.0126717680666667,0,0,0,0,0.0138401809666667,0,0,0,0,0,0,0,0,0.00472509175,0,0,0.0064322687,0,0,0.0759334125333333,0,0.0116550826,0,0.02190916145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenylethyne",0,0,0,0,0,0.01159566275,0,0,0,0,0,0,0,0,0.0071952949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Styrene",0,0,0,0,0,0.4155364538,0,0,0,0,0.23308928965,0,0,0,0,0,0,0,0,0.6647230908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1616011998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"α-Methylstyrene",0,0,0,0,0,0.01189012145,0.0142800653,0,0,0.10536415755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113180043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Cyanocyclohexene",0,0,0,0,0,0.10459652235,0,0,0,0,0,0,0.23420160075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1801113033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetophenone",0,0,0,0,0,0.15281553045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2035256921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Decanal",0,0,0,0,0,0.04536559645,0,0,0.0417892573333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747801066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,1'-Biphenyl, 2-methyl-",0,0,0,0,0,0.0030050613,0.0019521719,0,0,0.0135194649,0.0013821388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005291623,0,0,0,0,0,0,0,0,0,0.00276284,0,0,0,0,0.004486711,0,0.00200368283333333,0,0,0,0,0,0,0,0,0.0014029735,0,0,0,0,0,0,0,0.0240161990666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042835245,0.00853239566666667,0,0,0,0,0,0,0,0,0
"Naphthalene, 1-ethyl-",0,0,0,0,0,0.00555892345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186559033333333,0,0,0.00076564575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015823325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Naphthalene, 2-(1-methylethyl)-",0,0,0,0,0,0.00210912895,0.0058730661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114770512,0,0,0,0,0,0,0,0,0,0
"Diphenyl sulfide",0,0,0,0,0,0.0027279402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402983215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027662704,0,0,0,0.0400576766,0,0,0,0,0.020805631,0,0,0,0.00922751203333333,0,0,0.00315563495,0,0.0149820527333333,0,0,0,0
"Benzene, (1-propyloctyl)-",0,0,0,0,0,0.0145485756,0,0,0,0,0.01150199685,0,0.0117924666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045725148,0,0,0,0,0.0186874899333333,0,0,0,0,0,0,0.00909847556666667,0,0,0,0,0,0,0,0,0,0.0178396767333333,0,0,0.0402041785666667,0,0.0607659247333333,0,0.0144337978,0,0,0,0,0,0,0,0.00929462885,0,0.00826918523333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butane, 1,1,3,4-tetrachloro-1,2,2,3,4,4-hexafluoro-",0,0,0,0,0,0.0546462352,0,0,0,0.5272394872,0,0,0.0605222782,0,0.0214735953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341736992,0.0291891895666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-di-iso-propylnaphthalene",0,0,0,0,0,0.0006419985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-propyldecyl)-",0,0,0,0,0,0.00219287295,0,0,0,0,0,0,0,0,0.0013865663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023844784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207081625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005083148,0,0,0,0,0.00203482055,0,0,0,0,0,0
"Aminomethanesulfonic acid",0,0,0,0,0,0.03368600095,0,0,0.629603588,0,0,0.0401355403333333,0,0,0,0,0,0,0,0,0,0,0,0.2883925742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10249782125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, anhydride",0,0,0,0,0,0.06146790525,0,0,1.08846355733333,0.03955237315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939348283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-Diacetylfurazan",0,0,0,0,0,0.62523556955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00940185195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diacetyl sulphide",0,0,0,0,0,0.7350580028,0,0,0,0,0,0,0,0,0.2399504077,0.2931277653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28597921635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46800056025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5100553776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Pentene, 3-methyl-",0,0,0,0,0,0.0296241846,0,0,0,0,0,0,0,0,0.00175188,0,0,0,0.0280163237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104964774,0,0,0,0,0,0,0,0,0,0,0,0.0263878725,0.0722404903333333,0,0,0.0278790165,0,0.0172453493333333,0.0022704896,0,0,0,0,0.0182987856666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetyl valeryl",0,0,0,0,0,0.03602567055,0,0,0,0,0,0,0,0,0.0071690599,0,0,0.002674328,0,0,0,0,0,0,0.00832954906666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142347644833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,3-Dioxolane",0,0,0,0,0,0.013980689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513828865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-Hexadiene",0,0,0,0,0,0.0036214204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Butene, 1-methoxy-",0,0,0,0,0,0.02015083355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02828861115,0,0,0,0,0,0,0,0,0,0
"Cyclopentene, 1,5-dimethyl-",0,0,0,0,0,0.00196499975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132079083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutyronitrile",0,0,0,0,0,0.04250521565,0,0.0135413216666667,0.0865242386666667,0,0,0,0,0.0234433686666667,0,0,0,0.0205950453333333,0,0,0,0,0.0180764546666667,0,0,0.02372086,0.00532507696666667,0,0.0371617566666667,0,0,0.0087920022,0.00811503596666667,0,0,0,0.0154150384,0,0,0,0,0,0,0.0073031809,0,0,0.0025583022,0,0,0,0,0,0,0,0,0,0,0,0,0.0414840240666667,0,0,0,0.0126314036,0,0.0207952810666667,0.0205186878666667,0,0.0055711858,0,0.0355219667,0.0145703258333333,0,0,0,0.00637936125,0,0,0,0,0,0,0,0,0.0162869925,0
"2-Ethylthiolane, S,S-dioxide",0,0,0,0,0,0.01230033415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isopropylcyclobutane",0,0,0,0,0,0.0474883378,0,0,0,0.15840738225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008562783,0,0,0,0,0,0,0,0,0,0,0.165657719333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11423926,0,0.2214736195,0,0,0.0745166283,0,0.41800422985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diazene, dimethyl-, 1-oxide",0,0,0,0,0,0.0048536714,0,0,0,0.0037131335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Propanone, 1-(acetyloxy)-",0,0,0,0,0,0.0342994787,0,0,0.00850350233333333,0,0.01033721225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078436495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02703061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Butenenitrile",0,0,0,0,0,0.0015652751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Propen-2-ol, acetate",0,0,0,0,0,0.0233233782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137424495,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanedioic acid",0,0,0,0,0,0.0136975069,0,0,0,0,0,0,0.02723936925,0.245077776,0,0,0,0,0.1760358753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385413445,0,0,0,0,0,0,0,0,0,0,0,0.273059913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118940759,0,0,0,0,0,0,0,0,0,0
"1-Penten-3-one",0,0,0,0,0,0.0083931799,0,0,0,0,0,0,0,0,0.0042195405,0,0,0,0,0,0,0,0,0,0,0.0144427925,0.00847279236666667,0,0,0,0,0.00489584696666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433203153333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-dimethylfuran",0,0,0,0,0,0.1837067777,0,0,0,0,0,0,0,0,0,0,0,0.00709002833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Penten-3-ol",0,0,0,0,0,0.0118547206,0,0,0,0,0,0,0,0.0779512506666667,0.0023571718,0,0,0,0,0,0,0,0,0,0,0,0,0.0189634947666667,0,0.0042205068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491698415,0,0,0,0,0,0,0,0,0,0.0151447123333333
"Propene",0,0,0,0,0,0.00537229405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228482476666667,0,0,0,0,0,0,0,0,0,0,0,0.00400795265,0.0148991707,0,0,0,0,0,0,0,0,0,0,0.0687896883,0,0,0,0,0.136823270666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexene, 3-methyl-",0,0,0,0,0,0.0085177406,0,0,0,0,0,0,0,0.004946611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351900685,0,0,0,0,0.0066902568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
